"Sample_ID","Sample_ID_orig","Site_ID","Dataset_ID","Taxon","Group","Source_quality","Age_class","Material_type","Matrix","d2H","d2H.sd","d18O","d18O.sd","Sample_comments"
2290,NA,1249,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",3.38763595018411,4,NA,NA,NA
2291,NA,1249,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",2.88474320911065,4,NA,NA,NA
2292,NA,1250,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",1.54012928439649,4,NA,NA,NA
2293,NA,1251,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",13.4640804023142,4,NA,NA,NA
2294,NA,1251,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-2.84788818553316,4,NA,NA,NA
2295,NA,1252,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-9.16965956117664,4,NA,NA,NA
2296,NA,1252,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-3.23005640655955,4,NA,NA,NA
2297,NA,1253,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",13.4641884815622,4,NA,NA,NA
2298,NA,1253,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",4.06032118990929,4,NA,NA,NA
2299,NA,1254,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",0.159633049337096,4,NA,NA,NA
2300,NA,1255,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-8.52215678624195,4,NA,NA,NA
2301,NA,1256,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-27.8457536203846,4,NA,NA,NA
2302,NA,1256,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-51.4006530148166,4,NA,NA,NA
2303,NA,1257,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-1.5786054966944,4,NA,NA,NA
2304,NA,1257,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",1.38676483144501,4,NA,NA,NA
2305,NA,1258,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",38.548949631828,4,NA,NA,NA
2306,NA,1258,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",33.7446108984952,4,NA,NA,NA
2307,NA,1259,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-8.2974600295921,4,NA,NA,NA
2308,NA,1259,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-18.3605026549667,4,NA,NA,NA
2309,NA,1260,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",2.53672803046105,4,NA,NA,NA
2310,NA,1260,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-2.22286589418825,4,NA,NA,NA
2311,NA,1261,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-21.8268202977151,4,NA,NA,NA
2312,NA,1261,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-23.5874312480883,4,NA,NA,NA
2313,NA,1262,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-16.99027394847,4,NA,NA,NA
2314,NA,1262,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",11.008519887122,4,NA,NA,NA
2315,NA,1263,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-14.6561945080611,4,NA,NA,NA
2316,NA,1263,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-10.9481035874745,4,NA,NA,NA
2317,NA,1264,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-1.97655328793284,4,NA,NA,NA
2318,NA,1264,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",5.62055321443895,4,NA,NA,NA
2319,NA,1265,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",10.9045476505193,4,NA,NA,NA
2320,NA,1265,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-18.0262135408167,4,NA,NA,NA
2321,NA,1266,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",38.1425716592434,4,NA,NA,NA
2322,NA,1266,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",42.9394529244623,4,NA,NA,NA
2323,NA,1267,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",14.0819694632893,4,NA,NA,NA
2324,NA,1267,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",7.65406426608246,4,NA,NA,NA
2325,NA,1268,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",24.2360148155033,4,NA,NA,NA
2326,NA,1268,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",18.7705553219843,4,NA,NA,NA
2327,NA,1269,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",30.9959394626516,4,NA,NA,NA
2328,NA,1270,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",31.6978060993443,4,NA,NA,NA
2329,NA,1271,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",15.7527665585514,4,NA,NA,NA
2330,NA,1271,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",24.6206688592343,4,NA,NA,NA
2331,NA,1272,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-10.8641260117569,4,NA,NA,NA
2332,NA,1272,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-12.6735887822387,4,NA,NA,NA
2333,NA,1273,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-15.65419828435,4,NA,NA,NA
2334,NA,1273,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-18.3453715602428,4,NA,NA,NA
2335,NA,1274,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",8.16246904880535,4,NA,NA,NA
2336,NA,1274,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",26.8525053310089,4,NA,NA,NA
2337,NA,1275,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-9.11399874844231,4,NA,NA,NA
2338,NA,1276,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",6.25162794367342,4,NA,NA,NA
2339,NA,1277,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",5.08891139339009,4,NA,NA,NA
2340,NA,1277,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-0.819348779298936,4,NA,NA,NA
2341,NA,1278,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-31.1856185429404,4,NA,NA,NA
2342,NA,1278,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-28.0912015926558,4,NA,NA,NA
2343,NA,1279,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",2.03102522893887,4,NA,NA,NA
2344,NA,1279,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",1.93202463774538,4,NA,NA,NA
2345,NA,1280,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",3.39358030882564,4,NA,NA,NA
2346,NA,1280,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",7.7788957975546,4,NA,NA,NA
2347,NA,1281,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",0.250203459184413,4,NA,NA,NA
2348,NA,1281,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-1.37044486499281,4,NA,NA,NA
2349,NA,1282,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",2.6934429401014,4,NA,NA,NA
2350,NA,1282,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",43.9862004416118,4,NA,NA,NA
2351,NA,1283,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-9.49108724481139,4,NA,NA,NA
2352,NA,1283,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-6.5638688912258,4,NA,NA,NA
2353,NA,1284,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-17.4380462730493,4,NA,NA,NA
2354,NA,1284,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-9.12502283174115,4,NA,NA,NA
2355,NA,1285,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",35.8769063828361,4,NA,NA,NA
2356,NA,1285,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",20.5927714437334,4,NA,NA,NA
2357,NA,1286,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",13.2811022354031,4,NA,NA,NA
2358,NA,1286,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",17.5958419751699,4,NA,NA,NA
2359,NA,1287,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",22.3140415478245,4,NA,NA,NA
2360,NA,1287,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",7.43844616626695,4,NA,NA,NA
2361,NA,1288,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-38.3092298597023,4,NA,NA,NA
2362,NA,1288,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-37.1602393739185,4,NA,NA,NA
2363,NA,1289,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-34.0758737937005,4,NA,NA,NA
2364,NA,1290,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-32.4751120511604,4,NA,NA,NA
2365,NA,1291,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-45.4616983356877,4,NA,NA,NA
2366,NA,1291,11,"Charadrius montanus","Ground bird",NA,"adult","Feather","Keratin",-45.1589683619617,4,NA,NA,NA
2367,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-95.9430292667796,4,NA,NA,NA
2368,NA,1293,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-95.5769648537093,4,NA,NA,NA
2369,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-95.5169808710539,4,NA,NA,NA
2370,NA,1294,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-93.8506150249609,4,NA,NA,NA
2371,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-92.1288045246296,4,NA,NA,NA
2372,NA,1294,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-91.4952439726905,4,NA,NA,NA
2373,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-87.82627773989,4,NA,NA,NA
2374,NA,1295,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-86.2372966353849,4,NA,NA,NA
2375,NA,1296,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-84.8105424821696,4,NA,NA,NA
2376,NA,1295,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-83.19605467513,4,NA,NA,NA
2377,NA,1297,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-81.5505481239064,4,NA,NA,NA
2378,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-81.2029652622489,4,NA,NA,NA
2379,NA,1298,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-80.3786448375407,4,NA,NA,NA
2380,NA,1299,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-79.9327098601779,4,NA,NA,NA
2381,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-79.6774266763362,4,NA,NA,NA
2382,NA,1300,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-79.0236553050159,4,NA,NA,NA
2383,NA,1301,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-78.2469978286879,4,NA,NA,NA
2384,NA,1292,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-76.9969532459981,4,NA,NA,NA
2385,NA,1299,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-76.6116507267789,4,NA,NA,NA
2386,NA,1302,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-76.4145141783762,4,NA,NA,NA
2387,NA,1296,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-75.3178340486378,4,NA,NA,NA
2388,NA,1303,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-75.1858692867959,4,NA,NA,NA
2389,NA,1304,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-74.83709755341,4,NA,NA,NA
2390,NA,1305,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-74.8078080771945,4,NA,NA,NA
2391,NA,1305,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-74.5552268745535,4,NA,NA,NA
2392,NA,1306,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-73.0636251725215,4,NA,NA,NA
2393,NA,1298,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-72.8434677442888,4,NA,NA,NA
2394,NA,1307,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-72.6548694564803,4,NA,NA,NA
2395,NA,1308,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-72.3648928340216,4,NA,NA,NA
2396,NA,1303,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-71.8231996429062,4,NA,NA,NA
2397,NA,1309,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-70.7028501578497,4,NA,NA,NA
2398,NA,1309,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-70.1204110902278,4,NA,NA,NA
2399,NA,1298,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-69.9242472550573,4,NA,NA,NA
2400,NA,1310,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-69.1164629552973,4,NA,NA,NA
2401,NA,1311,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-68.9692590194834,4,NA,NA,NA
2402,NA,1312,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-68.6136782934719,4,NA,NA,NA
2403,NA,1313,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-68.1880622147383,4,NA,NA,NA
2404,NA,1300,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-67.7782257062168,4,NA,NA,NA
2405,NA,1314,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-66.8408543880715,4,NA,NA,NA
2406,NA,1315,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-66.1838406393104,4,NA,NA,NA
2407,NA,1316,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-65.3943217324671,4,NA,NA,NA
2408,NA,1317,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-65.3603848485864,4,NA,NA,NA
2409,NA,1318,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-65.2845132164708,4,NA,NA,NA
2410,NA,1319,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-65.258033800704,4,NA,NA,NA
2411,NA,1320,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-64.683052201196,4,NA,NA,NA
2412,NA,1321,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-64.5105577213436,4,NA,NA,NA
2413,NA,1317,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-63.8736467127156,4,NA,NA,NA
2414,NA,1314,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-63.3381140387378,4,NA,NA,NA
2415,NA,1322,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-63.2387892098002,4,NA,NA,NA
2416,NA,1323,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-63.2314398209343,4,NA,NA,NA
2417,NA,1324,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-62.8940164085914,4,NA,NA,NA
2418,NA,1325,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-62.5630777511302,4,NA,NA,NA
2419,NA,1326,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-61.6580221281452,4,NA,NA,NA
2420,NA,1317,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-61.5922018660963,4,NA,NA,NA
2421,NA,1327,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-61.5024960902332,4,NA,NA,NA
2422,NA,1325,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-61.3221118252748,4,NA,NA,NA
2423,NA,1328,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-61.2573723557061,4,NA,NA,NA
2424,NA,1329,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-61.1451860962532,4,NA,NA,NA
2425,NA,1330,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-60.7036823680596,4,NA,NA,NA
2426,NA,1331,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-60.5645843758478,4,NA,NA,NA
2427,NA,1332,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-60.5606935229187,4,NA,NA,NA
2428,NA,1325,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-60.0756338577699,4,NA,NA,NA
2429,NA,1333,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-60.0699056576244,4,NA,NA,NA
2430,NA,1334,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-59.8083538773971,4,NA,NA,NA
2431,NA,1335,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-59.7682564763787,4,NA,NA,NA
2432,NA,1336,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-59.5565292294922,4,NA,NA,NA
2433,NA,1337,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-58.8219145806471,4,NA,NA,NA
2434,NA,1336,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-58.3091866280031,4,NA,NA,NA
2435,NA,1331,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-58.0166161035918,4,NA,NA,NA
2436,NA,1328,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.9818145857268,4,NA,NA,NA
2437,NA,1307,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.9558755662002,4,NA,NA,NA
2438,NA,1338,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.8099685813626,4,NA,NA,NA
2439,NA,1339,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.7291253038378,4,NA,NA,NA
2440,NA,1340,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.671735223135,4,NA,NA,NA
2441,NA,1341,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.5871091719292,4,NA,NA,NA
2442,NA,1342,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.4068329862188,4,NA,NA,NA
2443,NA,1343,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-57.3001587684153,4,NA,NA,NA
2444,NA,1335,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-56.3762973562735,4,NA,NA,NA
2445,NA,1344,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-56.1292281952819,4,NA,NA,NA
2446,NA,1345,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-56.0910762207281,4,NA,NA,NA
2447,NA,1345,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-56.0195277585337,4,NA,NA,NA
2448,NA,1346,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-55.6455735603574,4,NA,NA,NA
2449,NA,1347,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-55.5660272338089,4,NA,NA,NA
2450,NA,1348,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-55.4410876230887,4,NA,NA,NA
2451,NA,1349,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-55.3719169043509,4,NA,NA,NA
2452,NA,1350,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-55.3345214845333,4,NA,NA,NA
2453,NA,1351,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-54.9891002078364,4,NA,NA,NA
2454,NA,1352,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-54.8840471787533,4,NA,NA,NA
2455,NA,1353,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-54.5672669027838,4,NA,NA,NA
2456,NA,1322,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-54.2944748807616,4,NA,NA,NA
2457,NA,1354,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-53.7429464780756,4,NA,NA,NA
2458,NA,1355,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-53.5993091574466,4,NA,NA,NA
2459,NA,1356,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-53.3003619574016,4,NA,NA,NA
2460,NA,1353,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.6795547567298,4,NA,NA,NA
2461,NA,1357,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.3774732584921,4,NA,NA,NA
2462,NA,1358,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.3441848500995,4,NA,NA,NA
2463,NA,1359,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.2833362334598,4,NA,NA,NA
2464,NA,1360,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.1795801553531,4,NA,NA,NA
2465,NA,1345,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.1388342788466,4,NA,NA,NA
2466,NA,1323,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.1011146212849,4,NA,NA,NA
2467,NA,1361,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-52.0812280396478,4,NA,NA,NA
2468,NA,1354,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-51.8435617732346,4,NA,NA,NA
2469,NA,1362,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-51.6839287238975,4,NA,NA,NA
2470,NA,1363,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-51.0618245722494,4,NA,NA,NA
2471,NA,1323,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-50.9895195553187,4,NA,NA,NA
2472,NA,1364,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-50.6440982786218,4,NA,NA,NA
2473,NA,1353,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-50.625400568713,4,NA,NA,NA
2474,NA,1365,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-50.1520134623511,4,NA,NA,NA
2475,NA,1366,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-50.1387197148437,4,NA,NA,NA
2476,NA,1367,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-50.0938668269122,4,NA,NA,NA
2477,NA,1368,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-49.413291802081,4,NA,NA,NA
2478,NA,1369,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-49.328017275387,4,NA,NA,NA
2479,NA,1370,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-49.3177497468244,4,NA,NA,NA
2480,NA,1371,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-48.846416146175,4,NA,NA,NA
2481,NA,1323,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-48.1402263395612,4,NA,NA,NA
2482,NA,1372,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-47.863435385362,4,NA,NA,NA
2483,NA,1373,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-47.7582742770309,4,NA,NA,NA
2484,NA,1374,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-47.6292276548857,4,NA,NA,NA
2485,NA,1375,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-47.4109075738695,4,NA,NA,NA
2486,NA,1376,11,"Charadrius montanus","Ground bird",NA,"chick","Feather","Keratin",-47.3954522414015,4,NA,NA,NA
